	RyersonU	sageryerson	TetraRyerson	mathryerson	
oneslide	0.001856567152681522	0.0	0.0	0.0	
onestop	0.007426268610726088	0.0	0.0	0.0	
online	0.03898791020631197	0.0	0.0	0.010777172045613662	
onpoli	0.001856567152681522	0.0	0.0	0.0	
onpse	0.02413537298485979	0.0	0.0	0.0	
ont	0.0055697014580445665	0.0	0.0	0.0	
ontario	0.010211119339748373	0.0	0.0	0.005388586022806831	
ontariobudget	0.001856567152681522	0.0	0.0	0.0	
ontariohmm	0.0	0.0	0.0	0.010777172045613662	
ontariounifair	0.009282835763407611	0.0	0.0	0.0	
onthisday	0.0055697014580445665	0.0	0.0	0.0	
ontsciencectr	0.027848507290222833	0.0	0.0	0.0	
open	0.08725865617603154	0.0	0.0	0.005388586022806831	
opened	0.0	0.0	0.0	0.010777172045613662	
opener	0.012995970068770655	0.0	0.0	0.0	
openhouse	0.018565671526815222	0.0	0.0	0.0	
opening	0.022278805832178266	0.0	0.0	0.0	
openlearning	0.003713134305363044	0.0	0.0	0.0	
openmediaorg	0.001856567152681522	0.0	0.0	0.0	
opens	0.0167091043741337	0.0	0.0	0.0	
openstreetsto	0.003713134305363044	0.0	0.0	0.0	
openstreetstos	0.009282835763407611	0.0	0.0	0.0	
operating	0.001856567152681522	0.0	0.0	0.0	
opinion	0.007426268610726088	0.0	0.0	0.0	
opinions	0.003713134305363044	0.0	0.0	0.0	
opportunities	0.009282835763407611	0.0	0.0	0.0	
opportunity	0.020422238679496746	0.0	0.0	0.0	
opposition	0.001856567152681522	0.0	0.0	0.0	
optimal	0.0	0.0	0.0	0.010777172045613662	
optional	0.003713134305363044	0.0	0.0	0.0	
options	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
oratory	0.001856567152681522	0.0	0.0	0.0	
order	0.022278805832178266	0.0	0.0	0.0	
ordering	0.003713134305363044	0.0	0.0	0.0	
ordersabstract	0.0	0.0	0.0	0.010777172045613662	
organizations	0.003713134305363044	0.0	0.0	0.0	
organized	0.001856567152681522	0.0	0.0	0.0	
organs	0.001856567152681522	0.0	0.0	0.0	
orientation	0.001856567152681522	0.0	0.0	0.010777172045613662	
oriented	0.0	0.0	0.0	0.010777172045613662	
original	0.007426268610726088	0.0	0.0	0.0	
ornsteinuhlenbeck	0.0	0.0	0.0	0.010777172045613662	
orphans	0.001856567152681522	0.0	0.0	0.0	
orrisk	0.0	0.0	0.0	0.010777172045613662	
orthogonal	0.0	0.0	0.0	0.010777172045613662	
osap	0.003713134305363044	0.0	0.0	0.0	
oscars	0.001856567152681522	0.0	0.0	0.0	
osp	0.0055697014580445665	0.0	0.0	0.0	
ospe	0.001856567152681522	0.0	0.0	0.0	
ospina	0.001856567152681522	0.0	0.0	0.0	
otd	0.001856567152681522	0.0	0.0	0.0	
oteam	0.001856567152681522	0.0	0.0	0.0	
ott	0.0	0.0	0.0	0.010777172045613662	
ottawa	0.007426268610726088	0.0	0.0	0.0	
ottawacitizen	0.001856567152681522	0.0	0.0	0.0	
oua	0.020422238679496746	0.0	0.0	0.0	
ouasport	0.003713134305363044	0.0	0.0	0.0	
ouf	0.022278805832178266	0.0	0.0	0.0	
outlines	0.007426268610726088	0.0	0.0	0.0	
outreach	0.001856567152681522	0.0	0.0	0.0	
outstanding	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
overcome	0.001856567152681522	0.0	0.0	0.0	
oversees	0.001856567152681522	0.0	0.0	0.0	
overuse	0.001856567152681522	0.0	0.0	0.0	
overview	0.001856567152681522	0.0	0.0	0.0	
oweek	0.003713134305363044	0.0	0.0	0.0	
owners	0.001856567152681522	0.0	0.0	0.0	
ownership	0.0055697014580445665	0.0	0.0	0.0	
oz	0.001856567152681522	0.0	0.0	0.0	
pablo	0.0	0.0	0.0	0.03233151613684099	
padgett	0.0	0.0	0.0	0.010777172045613662	
pairs	0.001856567152681522	0.0	0.0	0.0	
pak	0.001856567152681522	0.0	0.0	0.0	
pamela	0.001856567152681522	0.0	0.0	0.0	
panel	0.07240611895457937	0.0	0.0	0.0	
panitch	0.001856567152681522	0.0	0.0	0.0	
panofsky	0.001856567152681522	0.0	0.0	0.0	
paper	0.001856567152681522	0.0	0.0	0.0	
paperless	0.0055697014580445665	0.0	0.0	0.0	
paranoiasenpai	0.001856567152681522	0.0	0.0	0.0	
parapan	0.001856567152681522	0.0	0.0	0.0	
parapanam	0.003713134305363044	0.0	0.0	0.0	
parapanamgames	0.001856567152681522	0.0	0.0	0.0	
paris	0.003713134305363044	0.0	0.0	0.0	
park	0.0027848507290222833	0.0	0.0	0.021554344091227324	
parking	0.007426268610726088	0.0	0.0	0.0	
parkinsons	0.003713134305363044	0.0	0.0	0.0	
parktitle	0.0	0.0	0.0	0.010777172045613662	
parkway	0.0055697014580445665	0.0	0.0	0.0	
participants	0.018565671526815222	0.0	0.0	0.0	
participate	0.009282835763407611	0.0	0.0	0.0	
participated	0.0055697014580445665	0.0	0.0	0.0	
participating	0.003713134305363044	0.0	0.0	0.0	
particpateprofessor	0.0	0.0	0.0	0.010777172045613662	
partitioning	0.0	0.0	0.0	0.010777172045613662	
partner	0.007426268610726088	0.0	0.0	0.0	
partnering	0.007426268610726088	0.0	0.0	0.0	
partners	0.011139402916089133	0.0	0.0	0.0	
partnership	0.009282835763407611	0.0	0.0	0.0	
partnerships	0.0055697014580445665	0.0	0.0	0.0	
parts	0.001856567152681522	0.0	0.0	0.0	
parttime	0.007426268610726088	0.0	0.0	0.0	
party	0.014852537221452177	0.0	0.0	0.0	
pascale	0.001856567152681522	0.0	0.0	0.0	
pass	0.003713134305363044	0.0	0.0	0.0	
passed	0.001856567152681522	0.0	0.0	0.0	
passengers	0.003713134305363044	0.0	0.0	0.0	
passing	0.001856567152681522	0.0	0.0	0.0	
passion	0.0055697014580445665	0.0	0.0	0.0	
passionate	0.003713134305363044	0.0	0.0	0.0	
passport	0.007426268610726088	0.0	0.0	0.0	
patch	0.001856567152681522	0.0	0.0	0.0	
pathways	0.0064979850343853274	0.0	0.0	0.005388586022806831	
patience	0.001856567152681522	0.0	0.0	0.0	
patrick	0.001856567152681522	0.0	0.0	0.016165758068420494	
patricks	0.001856567152681522	0.0	0.0	0.0	
patternavoiding	0.0	0.0	0.0	0.010777172045613662	
patterson	0.001856567152681522	0.0	0.0	0.0	
paul	0.007426268610726088	0.0	0.0	0.005388586022806831	
paulineseneres	0.001856567152681522	0.0	0.0	0.0	
pause	0.001856567152681522	0.0	0.0	0.0	
pawel	0.0027848507290222833	0.0	0.0	0.05388586022806831	
paws	0.009282835763407611	0.0	0.0	0.0	
paxnews	0.001856567152681522	0.0	0.0	0.0	
pay	0.009282835763407611	0.0	0.0	0.0	
payments	0.007426268610726088	0.0	0.0	0.0	
payoff	0.0	0.0	0.0	0.010777172045613662	
pdes	0.0	0.0	0.0	0.010777172045613662	
pdf	0.001856567152681522	0.0	0.0	0.0	
peak	0.003713134305363044	0.0	0.0	0.0	
pease	0.001856567152681522	0.0	0.0	0.0	
pec	0.0	0.0	0.0	0.010777172045613662	
peegate	0.001856567152681522	0.0	0.0	0.0	
peel	0.003713134305363044	0.0	0.0	0.0	
peelregion	0.011139402916089133	0.0	0.0	0.0	
peer	0.0	0.0	0.0	0.010777172045613662	
pencils	0.001856567152681522	0.0	0.0	0.0	
penny	0.0	0.0	0.0	0.010777172045613662	
peohq	0.001856567152681522	0.0	0.0	0.0	
people	0.0334182087482674	0.0	0.0	0.0	
peoplefirst	0.001856567152681522	0.0	0.0	0.0	
peou	0.001856567152681522	0.0	0.0	0.0	
pep	0.003713134305363044	0.0	0.0	0.0	
perera	0.001856567152681522	0.0	0.0	0.0	
perez	0.0	0.0	0.0	0.010777172045613662	
perezgimenezryerson	0.0	0.0	0.0	0.010777172045613662	
perfect	0.003713134305363044	0.0	0.0	0.0	
performance	0.0167091043741337	0.0	0.0	0.0	
performances	0.001856567152681522	0.0	0.0	0.0	
performigrations	0.014852537221452177	0.0	0.0	0.0	
periscope	0.0055697014580445665	0.0	0.0	0.0	
perk	0.001856567152681522	0.0	0.0	0.0	
permanently	0.001856567152681522	0.0	0.0	0.0	
permission	0.018565671526815222	0.0	0.0	0.0	
permitting	0.007426268610726088	0.0	0.0	0.0	
permutations	0.0	0.0	0.0	0.010777172045613662	
person	0.0055697014580445665	0.0	0.0	0.0	
personal	0.02413537298485979	0.0	0.0	0.0	
persons	0.003713134305363044	0.0	0.0	0.0	
perspective	0.003713134305363044	0.0	0.0	0.0	
perspectives	0.001856567152681522	0.0	0.0	0.0	
peter	0.0	0.0	0.0	0.03233151613684099	
petercaleca	0.001856567152681522	0.0	0.0	0.0	
phd	0.013924253645111417	0.0	0.0	0.010777172045613662	
pheedloop	0.003713134305363044	0.0	0.0	0.0	
phenomenal	0.001856567152681522	0.0	0.0	0.0	
phillips	0.0055697014580445665	0.0	0.0	0.0	
phmai	0.0055697014580445665	0.0	0.0	0.0	
phone	0.001856567152681522	0.0	0.0	0.0	
phones	0.007426268610726088	0.0	0.0	0.0	
photo	0.02599194013754131	0.0	0.0	0.0	
photobook	0.003713134305363044	0.0	0.0	0.0	
photograph	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
photographer	0.001856567152681522	0.0	0.0	0.0	
photographers	0.003713134305363044	0.0	0.0	0.0	
photography	0.03527477590094892	0.0	0.0	0.0	
photojournalism	0.001856567152681522	0.0	0.0	0.0	
photojournalist	0.003713134305363044	0.0	0.0	0.0	
photos	0.001856567152681522	0.0	0.0	0.005388586022806831	
photosstudent	0.0	0.0	0.0	0.010777172045613662	
phucterry	0.0	0.0	0.0	0.010777172045613662	
physics	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
pi	9.28283576340761E-4	0.0	0.0	0.021554344091227324	
pic	0.009282835763407611	0.0	0.0	0.0	
pick	0.003713134305363044	0.0	0.0	0.0	
picked	0.001856567152681522	0.0	0.0	0.0	
picking	0.001856567152681522	0.0	0.0	0.0	
picnic	0.0055697014580445665	0.0	0.0	0.0	
piday	0.003713134305363044	0.0	0.0	0.0	
piece	0.022278805832178266	0.0	0.0	0.0	
pietroluciano	0.0	0.0	0.0	0.010777172045613662	
pig	0.001856567152681522	0.0	0.0	0.0	
pigments	0.001856567152681522	0.0	0.0	0.0	
pillars	0.001856567152681522	0.0	0.0	0.0	
pilot	0.003713134305363044	0.0	0.0	0.0	
pimssfu	0.0	0.0	0.0	0.010777172045613662	
ping	0.0	0.0	0.0	0.010777172045613662	
pinsent	0.001856567152681522	0.0	0.0	0.0	
pinto	0.001856567152681522	0.0	0.0	0.0	
pioneer	0.001856567152681522	0.0	0.0	0.0	
pioneering	0.001856567152681522	0.0	0.0	0.0	
pipe	0.001856567152681522	0.0	0.0	0.0	
pitman	0.012995970068770655	0.0	0.0	0.0	
place	0.01578082079779294	0.0	0.0	0.016165758068420494	
places	0.0055697014580445665	0.0	0.0	0.0	
placing	0.003713134305363044	0.0	0.0	0.0	
plan	0.05569701458044567	0.0	0.0	0.0	
plane	0.0	0.0	0.0	0.010777172045613662	
planet	0.0	0.0	0.0	0.010777172045613662	
planned	0.001856567152681522	0.0	0.0	0.0	
planning	0.0167091043741337	0.0	0.0	0.0	
plans	0.007426268610726088	0.0	0.0	0.0	
platforms	0.001856567152681522	0.0	0.0	0.0	
play	0.003713134305363044	0.0	0.0	0.0	
played	0.001856567152681522	0.0	0.0	0.0	
player	0.001856567152681522	0.0	0.0	0.0	
players	0.003713134305363044	0.0	0.0	0.0	
playing	0.0	0.0	0.0	0.03233151613684099	
playoff	0.0055697014580445665	0.0	0.0	0.0	
playoffs	0.0055697014580445665	0.0	0.0	0.0	
pleasure	0.003713134305363044	0.0	0.0	0.0	
pledges	0.001856567152681522	0.0	0.0	0.0	
plugndrives	0.003713134305363044	0.0	0.0	0.0	
pm	0.14017082002745493	0.0	0.0	0.10777172045613662	
pmdr	0.0	0.0	0.0	0.010777172045613662	
pmeng	0.0	0.0	0.0	0.3987553656877055	
pmlocation	0.0	0.0	0.0	0.07544020431929563	
pmlocationeng	0.0	0.0	0.0	0.03233151613684099	
pmm	0.0	0.0	0.0	0.010777172045613662	
pmroom	0.0	0.0	0.0	0.03233151613684099	
pmsharp	0.0055697014580445665	0.0	0.0	0.0	
pmspeaker	0.0	0.0	0.0	0.010777172045613662	
pmwhereeng	0.0	0.0	0.0	0.010777172045613662	
pod	0.021350522255837504	0.0	0.0	0.005388586022806831	
podcamptoronto	0.001856567152681522	0.0	0.0	0.0	
podcast	0.001856567152681522	0.0	0.0	0.0	
podium	0.0027848507290222833	0.0	0.0	0.005388586022806831	
poem	0.001856567152681522	0.0	0.0	0.0	
poet	0.001856567152681522	0.0	0.0	0.0	
poetry	0.007426268610726088	0.0	0.0	0.0	
poisoned	0.001856567152681522	0.0	0.0	0.0	
poisonous	0.001856567152681522	0.0	0.0	0.0	
poland	0.0	0.0	0.0	0.010777172045613662	
polandtitle	0.0	0.0	0.0	0.010777172045613662	
pole	0.001856567152681522	0.0	0.0	0.0	
police	0.011139402916089133	0.0	0.0	0.0	
policies	0.001856567152681522	0.0	0.0	0.0	
policing	0.012995970068770655	0.0	0.0	0.0	
policy	0.02413537298485979	0.0	0.0	0.0	
polidashboard	0.011139402916089133	0.0	0.0	0.0	
politcal	0.001856567152681522	0.0	0.0	0.0	
political	0.012995970068770655	0.0	0.0	0.0	
politicians	0.0055697014580445665	0.0	0.0	0.0	
politics	0.011139402916089133	0.0	0.0	0.0	
poll	0.001856567152681522	0.0	0.0	0.0	
pollock	0.001856567152681522	0.0	0.0	0.0	
polls	0.011139402916089133	0.0	0.0	0.0	
polynomialswedoct	0.0	0.0	0.0	0.010777172045613662	
pompeii	0.001856567152681522	0.0	0.0	0.0	
pond	0.001856567152681522	0.0	0.0	0.0	
poonawala	0.003713134305363044	0.0	0.0	0.0	
poor	0.001856567152681522	0.0	0.0	0.0	
popula	0.0	0.0	0.0	0.010777172045613662	
population	0.0	0.0	0.0	0.010777172045613662	
populationsmodelling	0.0	0.0	0.0	0.010777172045613662	
popup	0.001856567152681522	0.0	0.0	0.0	
portfolio	0.001856567152681522	0.0	0.0	0.0	
pose	0.003713134305363044	0.0	0.0	0.0	
position	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
positive	0.003713134305363044	0.0	0.0	0.0	
possibility	0.009282835763407611	0.0	0.0	0.0	
post	0.0055697014580445665	0.0	0.0	0.005388586022806831	
posted	0.011139402916089133	0.0	0.0	0.0	
postgraduate	0.0	0.0	0.0	0.010777172045613662	
posttraumatic	0.003713134305363044	0.0	0.0	0.0	
potential	0.009282835763407611	0.0	0.0	0.0	
potluck	0.001856567152681522	0.0	0.0	0.0	
poultry	0.0	0.0	0.0	0.010777172045613662	
poverty	0.009282835763407611	0.0	0.0	0.0	
power	0.03527477590094892	0.0	0.0	0.010777172045613662	
powerful	0.003713134305363044	0.0	0.0	0.0	
poynter	0.001856567152681522	0.0	0.0	0.0	
ppl	0.001856567152681522	0.0	0.0	0.0	
pr	0.007426268610726088	0.0	0.0	0.0	
practice	0.0055697014580445665	0.0	0.0	0.0	
practices	0.009282835763407611	0.0	0.0	0.0	
praise	0.001856567152681522	0.0	0.0	0.0	
pralat	0.0027848507290222833	0.0	0.0	0.04849727420526148	
pralatpower	0.0	0.0	0.0	0.010777172045613662	
predatorprey	0.0	0.0	0.0	0.021554344091227324	
predictions	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
predicts	0.001856567152681522	0.0	0.0	0.0	
preferential	0.0	0.0	0.0	0.010777172045613662	
pregnant	0.001856567152681522	0.0	0.0	0.0	
preholiday	0.001856567152681522	0.0	0.0	0.0	
premier	0.0055697014580445665	0.0	0.0	0.0	
premiere	0.001856567152681522	0.0	0.0	0.0	
prep	0.0055697014580445665	0.0	0.0	0.0	
prepare	0.001856567152681522	0.0	0.0	0.0	
prepared	0.001856567152681522	0.0	0.0	0.0	
preparedness	0.007426268610726088	0.0	0.0	0.0	
preparing	0.0	0.0	0.30378262848445486	0.0	
prepped	0.003713134305363044	0.0	0.0	0.0	
preregistration	0.0055697014580445665	0.0	0.0	0.0	
pres	0.001856567152681522	0.0	0.0	0.0	
presentation	0.0055697014580445665	0.0	0.0	0.0	
presented	0.0	0.0	0.0	0.05388586022806831	
presents	0.001856567152681522	0.0	0.0	0.0	
president	0.0668364174965348	0.0	0.0	0.0	
presidential	0.003713134305363044	0.0	0.0	0.0	
prestigious	0.001856567152681522	0.0	0.0	0.0	
pretty	0.0055697014580445665	0.0	0.0	0.0	
preventative	0.007426268610726088	0.0	0.0	0.0	
prevention	0.003713134305363044	0.0	0.0	0.0	
price	0.001856567152681522	0.0	0.0	0.0	
prices	0.001856567152681522	0.0	0.0	0.0	
pricing	0.0	0.0	0.0	0.010777172045613662	
pride	0.001856567152681522	0.0	0.0	0.0	
printing	0.003713134305363044	0.0	0.0	0.0	
priorities	0.007426268610726088	0.0	0.0	0.0	
priority	0.001856567152681522	0.0	0.0	0.0	
priscilla	0.001856567152681522	0.0	0.0	0.0	
prison	0.001856567152681522	0.0	0.0	0.0	
prisonbased	0.001856567152681522	0.0	0.0	0.0	
privacy	0.020422238679496746	0.0	0.0	0.0	
privilege	0.003713134305363044	0.0	0.0	0.0	
prize	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
prizes	0.028776790866563595	0.0	0.0	0.005388586022806831	
prmia	0.0	0.0	0.0	0.021554344091227324	
probabilistic	0.0	0.0	0.0	0.010777172045613662	
probability	0.0	0.0	0.0	0.010777172045613662	
problem	0.001856567152681522	0.0	0.0	0.026942930114034154	
problems	0.0	0.0	0.0	0.03233151613684099	
procedures	0.007426268610726088	0.0	0.0	0.0	
proceeding	0.001856567152681522	0.0	0.0	0.0	
process	0.001856567152681522	0.0	0.0	0.0	
processes	0.0	0.0	0.0	0.010777172045613662	
processing	0.0	0.0	0.0	0.010777172045613662	
procrastination	0.001856567152681522	0.0	0.0	0.0	
produce	0.022278805832178266	0.0	0.0	0.0	
produced	0.001856567152681522	0.0	0.0	0.0	
producer	0.0055697014580445665	0.0	0.0	0.0	
production	0.001856567152681522	0.0	0.0	0.0	
productive	0.001856567152681522	0.0	0.0	0.0	
prof	0.07611925325994241	0.0	0.0	0.005388586022806831	
professional	0.009282835763407611	0.0	0.0	0.0	
professionally	0.007426268610726088	0.0	0.0	0.0	
professor	0.014852537221452177	0.0	0.0	0.010777172045613662	
professors	0.007426268610726088	0.0	0.0	0.0	
profile	0.0	0.0	0.0	0.010777172045613662	
program	0.04270104451167501	0.0	0.0	0.037720102159647814	
programdepartment	0.001856567152681522	0.0	0.0	0.0	
programming	0.001856567152681522	0.0	0.0	0.0	
programs	0.011139402916089133	0.0	0.0	0.010777172045613662	
progress	0.014852537221452177	0.0	0.0	0.0	
project	0.03898791020631197	0.0	0.0	0.0	
projects	0.003713134305363044	0.0	0.0	0.0	
proof	0.001856567152681522	0.0	0.0	0.0	
propaganda	0.003713134305363044	0.0	0.0	0.0	
properly	0.001856567152681522	0.0	0.0	0.0	
proposed	0.001856567152681522	0.0	0.0	0.0	
pros	0.011139402916089133	0.0	0.0	0.0	
protection	0.007426268610726088	0.0	0.0	0.0	
protectthemac	0.018565671526815222	0.0	0.0	0.0	
proudly	0.001856567152681522	0.0	0.0	0.0	
provide	0.009282835763407611	0.0	0.0	0.0	
provided	0.011139402916089133	0.0	0.0	0.0	
providing	0.003713134305363044	0.0	0.0	0.0	
provincial	0.003713134305363044	0.0	0.0	0.0	
provost	0.003713134305363044	0.0	0.0	0.005388586022806831	
przemyslaw	0.0	0.0	0.0	0.021554344091227324	
pse	0.0055697014580445665	0.0	0.0	0.0	
psych	0.001856567152681522	0.0	0.0	0.0	
psychtoday	0.003713134305363044	0.0	0.0	0.0	
public	0.027848507290222833	0.0	0.0	0.010777172045613662	
publication	0.001856567152681522	0.0	0.0	0.0	
publications	0.0	0.0	0.0	0.010777172045613662	
publicity	0.001856567152681522	0.0	0.0	0.0	
publicprivate	0.003713134305363044	0.0	0.0	0.0	
puck	0.007426268610726088	0.0	0.0	0.0	
pumple	0.001856567152681522	0.0	0.0	0.0	
puppies	0.001856567152681522	0.0	0.0	0.0	
purpling	0.001856567152681522	0.0	0.0	0.0	
purposemondaymotivation	0.001856567152681522	0.0	0.0	0.0	
pursue	0.003713134305363044	0.0	0.0	0.0	
pursuing	0.001856567152681522	0.0	0.0	0.0	
push	0.0055697014580445665	0.0	0.0	0.0	
pushelberg	0.003713134305363044	0.0	0.0	0.0	
putting	0.003713134305363044	0.0	0.0	0.0	
puzzles	0.0	0.0	0.0	0.010777172045613662	
pylon	0.001856567152681522	0.0	0.0	0.0	
qa	0.001856567152681522	0.0	0.0	0.0	
quad	0.03156164159558588	0.0	0.0	0.0	
quality	0.001856567152681522	0.0	0.0	0.0	
quantum	0.0	0.0	0.0	0.010777172045613662	
quarter	0.003713134305363044	0.0	0.0	0.0	
quarterfinals	0.003713134305363044	0.0	0.0	0.0	
quebec	0.001856567152681522	0.0	0.0	0.0	
queen	0.003713134305363044	0.0	0.0	0.0	
queens	0.003713134305363044	0.0	0.0	0.0	
queenslandcycle	0.0	0.0	0.0	0.010777172045613662	
queensus	0.001856567152681522	0.0	0.0	0.0	
queer	0.001856567152681522	0.0	0.0	0.0	
quest	0.0055697014580445665	0.0	0.0	0.0	
question	0.018565671526815222	0.0	0.0	0.0	
questionnaire	0.0055697014580445665	0.0	0.0	0.0	
questions	0.04455761166435653	0.0	0.0	0.0	
quick	0.003713134305363044	0.0	0.0	0.0	
quiet	0.001856567152681522	0.0	0.0	0.0	
quotes	0.012995970068770655	0.0	0.0	0.0	
rac	0.0055697014580445665	0.0	0.0	0.0	
rachcosta	0.003713134305363044	0.0	0.0	0.0	
rachel	0.001856567152681522	0.0	0.0	0.0	
rachelle	0.001856567152681522	0.0	0.0	0.0	
racing	0.001856567152681522	0.0	0.0	0.0	
rack	0.001856567152681522	0.0	0.0	0.0	
radial	0.0	0.0	0.0	0.010777172045613662	
radio	0.003713134305363044	0.0	0.0	0.0	
radiological	0.0	0.0	0.0	0.010777172045613662	
rahnama	0.001856567152681522	0.0	0.0	0.0	
rahuel	0.001856567152681522	0.0	0.0	0.0	
rahul	0.001856567152681522	0.0	0.0	0.0	
rain	0.0055697014580445665	0.0	0.0	0.0	
rainbow	9.28283576340761E-4	0.0	0.0	0.005388586022806831	
raining	0.001856567152681522	0.0	0.0	0.0	
raise	0.02599194013754131	0.0	0.0	0.0	
raised	0.0055697014580445665	0.0	0.0	0.0	
rallies	0.003713134305363044	0.0	0.0	0.0	
rally	0.003713134305363044	0.0	0.0	0.0	
ralston	0.001856567152681522	0.0	0.0	0.0	
ram	0.009282835763407611	0.0	0.0	0.0	
ramanujanlecturedec	0.0	0.0	0.0	0.010777172045613662	
ramily	0.046414178817038056	0.0	0.0	0.0	
rams	0.06126671603849023	0.0	0.0	0.0	
ramsey	0.0	0.0	0.0	0.03233151613684099	
ramspride	0.003713134305363044	0.0	0.0	0.0	
ramss	0.046414178817038056	0.0	0.0	0.0	
ramstalk	0.001856567152681522	0.0	0.0	0.0	
randaldoori	0.001856567152681522	0.0	0.0	0.0	
random	0.0	0.0	0.0	0.11854889250175028	
randomness	0.0	0.0	0.0	0.010777172045613662	
range	0.003713134305363044	0.0	0.0	0.0	
rank	0.0	0.0	0.0	0.010777172045613662	
ranked	0.014852537221452177	0.0	0.0	0.0	
ranking	0.009282835763407611	0.0	0.0	0.0	
ranks	0.011139402916089133	0.0	0.0	0.0	
rasha	0.0	0.0	0.0	0.010777172045613662	
rates	0.0	0.0	0.0	0.010777172045613662	
ratings	0.007426268610726088	0.0	0.0	0.0	
ratnaomi	0.011139402916089133	0.0	0.0	0.0	
rawaby	0.001856567152681522	0.0	0.0	0.0	
raymond	0.0	0.0	0.0	0.010777172045613662	
rbc	0.001856567152681522	0.0	0.0	0.0	
rbcs	0.001856567152681522	0.0	0.0	0.0	
rcc	0.009282835763407611	0.0	0.0	0.0	
rcdsonline	0.001856567152681522	0.0	0.0	0.0	
reach	0.0055697014580445665	0.0	0.0	0.0	
reaching	0.003713134305363044	0.0	0.0	0.0	
reacts	0.0055697014580445665	0.0	0.0	0.0	
read	0.0055697014580445665	0.0	0.0	0.005388586022806831	
reading	0.001856567152681522	0.0	0.0	0.0	
ready	0.018565671526815222	0.0	0.0	0.0	
real	0.003713134305363044	0.0	0.0	0.0	
reality	0.003713134305363044	0.0	0.0	0.0	
realm	0.018565671526815222	0.0	0.0	0.0	
realworldspeakerseries	0.001856567152681522	0.0	0.0	0.0	
reason	0.001856567152681522	0.0	0.0	0.0	
reasons	0.001856567152681522	0.0	0.0	0.0	
rebuild	0.001856567152681522	0.0	0.0	0.0	
recd	0.001856567152681522	0.0	0.0	0.0	
receipt	0.0	0.0	0.0	0.010777172045613662	
receive	0.011139402916089133	0.0	0.0	0.0	
received	0.001856567152681522	0.0	0.0	0.0	
receives	0.011139402916089133	0.0	0.0	0.0	
receiving	0.014852537221452177	0.0	0.0	0.0	
recepient	0.003713134305363044	0.0	0.0	0.0	
reception	0.003713134305363044	0.0	0.0	0.0	
recipient	0.0046414178817038056	0.0	0.0	0.026942930114034154	
recipients	0.007426268610726088	0.0	0.0	0.0	
recipientscongrats	0.0	0.0	0.0	0.010777172045613662	
recognition	0.0055697014580445665	0.0	0.0	0.0	
recognized	0.009282835763407611	0.0	0.0	0.0	
recognizing	0.001856567152681522	0.0	0.0	0.0	
recommend	0.014852537221452177	0.0	0.0	0.0	
reconciliation	0.001856567152681522	0.0	0.0	0.0	
record	0.012995970068770655	0.0	0.0	0.0	
red	0.003713134305363044	0.0	0.0	0.0	
rediscover	0.001856567152681522	0.0	0.0	0.0	
redo	0.001856567152681522	0.0	0.0	0.0	
refine	0.001856567152681522	0.0	0.0	0.0	
reflect	0.003713134305363044	0.0	0.0	0.0	
reflection	0.001856567152681522	0.0	0.0	0.0	
reflects	0.0055697014580445665	0.0	0.0	0.0	
refresh	0.007426268610726088	0.0	0.0	0.0	
refreshments	0.014852537221452177	0.0	0.0	0.0	
refugee	0.012995970068770655	0.0	0.0	0.0	
refugees	0.009282835763407611	0.0	0.0	0.0	
region	0.0055697014580445665	0.0	0.0	0.0	
regional	0.001856567152681522	0.0	0.0	0.0	
regist	0.0	0.0	0.0	0.010777172045613662	
registars	0.001856567152681522	0.0	0.0	0.0	
register	0.009282835763407611	0.0	0.0	0.0	
registration	0.007426268610726088	0.0	0.0	0.0	
regroup	0.001856567152681522	0.0	0.0	0.0	
