	CatsRuleNews	TheCatTweeting	sweetiepiecat	ElDiabloZoe	
brat	0.0	0.0	0.0045369390578912	0.0	
brats	0.0	0.0	0.0045369390578912	0.0	
bratty	0.0	0.0	0.0045369390578912	0.0	
brau	0.0	0.011737720544783274	0.0	0.0	
brava	0.0	0.0	0.0090738781157824	0.0	
brave	0.0	0.0	0.0045369390578912	0.0	
bravo	0.0	0.0	0.0045369390578912	0.0	
brayouve	0.03981693508395617	0.0	0.0	0.0	
brazilian	0.0	0.0	0.0045369390578912	0.0	
brazillovely	0.0	0.0	0.0045369390578912	0.0	
breadand	0.0	0.0	0.0045369390578912	0.0	
break	0.019908467541978087	0.0	0.011342347644728	0.0	
breakfast	0.0	0.0029344301361958185	0.0022684695289456	0.0	
breakheres	0.03981693508395617	0.0	0.0	0.0	
breaks	0.0	0.0	0.0090738781157824	0.0	
breast	0.0	0.0	0.0045369390578912	0.0	
breath	0.0	0.0	0.013610817173673599	0.0	
breed	0.0	0.0	0.0090738781157824	0.0	
breeze	0.0	0.0	0.013610817173673599	0.0	
brenthaven	0.0	0.005868860272391637	0.0	0.0	
brewing	0.0	0.0029344301361958185	0.0022684695289456	0.0	
bridal	0.0	0.0	0.0045369390578912	0.0	
brides	0.0	0.0	0.0045369390578912	0.0	
bridge	0.0	0.0	0.0090738781157824	0.0	
bridgetbella	0.0	0.0	0.0045369390578912	0.0	
bright	0.0	0.0	0.0090738781157824	0.0	
brighten	0.0	0.005868860272391637	0.0	0.0	
brilliance	0.0	0.0	0.0045369390578912	0.0	
brilliant	0.0	0.0	0.0045369390578912	0.0	
bring	0.0	0.008803290408587456	0.006805408586836799	0.0	
bringing	0.0	0.0029344301361958185	0.0045369390578912	0.0	
bringmelyft	0.0	0.0	0.0045369390578912	0.0	
brings	0.0	0.0	0.0090738781157824	0.0	
broad	0.0	0.0	0.0090738781157824	0.0	
broke	0.0	0.0	0.0090738781157824	0.0	
brooklyn	0.0	0.0	0.0090738781157824	0.0	
brooklynid	0.0	0.0	0.0045369390578912	0.0	
brooklynim	0.0	0.0	0.0045369390578912	0.0	
bros	0.0	0.0029344301361958185	0.0045369390578912	0.0	
brothel	0.0	0.0	0.0045369390578912	0.0	
brother	0.0	0.0	0.027221634347347198	0.0	
brothers	0.0	0.0029344301361958185	0.0181477562315648	0.0	
brought	0.0	0.0	0.0090738781157824	0.0	
brown	0.0	0.0	0.0045369390578912	0.0	
brush	0.0	0.014672150680979093	0.0022684695289456	0.0	
bubble	0.0	0.0	0.0045369390578912	0.0	
buck	0.0	0.005868860272391637	0.0022684695289456	0.0	
bucket	0.0	0.0	0.0045369390578912	0.0	
bucksteada	0.0	0.005868860272391637	0.0	0.0	
bucky	0.0	0.07042632326869964	0.0	0.0	
buckybadger	0.0	0.005868860272391637	0.0	0.0	
buddies	0.0	0.0	0.040832451521020795	0.0	
buddy	0.0	0.008803290408587456	0.0090738781157824	0.0	
buddywhen	0.0	0.0	0.0045369390578912	0.0	
buds	0.0	0.0	0.0045369390578912	0.0	
budweiser	0.0	0.0	0.0045369390578912	0.0	
buffer	0.0	0.011737720544783274	0.0	0.0	
buffet	0.0	0.0	0.0181477562315648	0.0	
bug	0.03981693508395617	0.0	0.0	0.0	
bugger	0.0	0.0	0.0090738781157824	0.0	
bugs	0.0	0.0	0.013610817173673599	0.0	
building	0.0	0.0	0.013610817173673599	0.0	
buildings	0.0	0.0	0.0045369390578912	0.0	
builds	0.0	0.005868860272391637	0.0	0.0	
bullet	0.0	0.0	0.0045369390578912	0.0	
bully	0.0	0.0	0.0090738781157824	0.0	
bum	0.0	0.0	0.0045369390578912	0.0	
bumble	0.0	0.0	0.0045369390578912	0.0	
bumped	0.0	0.0	0.0045369390578912	0.0	
bunk	0.0	0.0	0.0045369390578912	0.0	
bunny	0.0	0.0	0.0090738781157824	0.0	
burglar	0.0	0.0	0.0045369390578912	0.0	
buried	0.0	0.0	0.0090738781157824	0.0	
burnt	0.0	0.0	0.0045369390578912	0.0	
burrow	0.0	0.005868860272391637	0.0	0.0	
bush	0.0	0.0	0.013610817173673599	0.0	
business	0.008262760583096614	0.004871594182140757	0.004707499602419192	0.0	
buster	0.0	0.0	0.0045369390578912	0.0	
busuu	0.0	0.0	0.0045369390578912	0.0	
busy	0.0	0.005868860272391637	0.022684695289456	0.0	
butbut	0.0	0.0	0.0045369390578912	0.0	
butt	0.0	0.0029344301361958185	0.0045369390578912	0.0	
buttcathaiku	0.0	0.005868860272391637	0.0	0.0	
butter	0.0	0.0	0.0045369390578912	0.0	
butterfly	0.0	0.0	0.0090738781157824	0.0	
button	0.0	0.0	0.0045369390578912	0.0	
buy	0.0	0.005868860272391637	0.006805408586836799	0.0	
buying	0.0	0.0029344301361958185	0.0022684695289456	0.0	
buys	0.0	0.0	0.0045369390578912	0.0	
bye	0.0	0.0	0.0045369390578912	0.0	
byoc	0.0	0.0	0.0045369390578912	0.0	
bystander	0.0	0.0	0.0045369390578912	0.0	
byyummy	0.0	0.0	0.0045369390578912	0.0	
cabin	0.0	0.0	0.0045369390578912	0.0	
cabinet	0.0	0.0	0.0090738781157824	0.0	
cableinternet	0.0	0.0	0.0045369390578912	0.0	
cables	0.0	0.02347544108956655	0.0	0.0	
caf	0.0	0.005868860272391637	0.0	0.0	
cafe	0.0	0.005868860272391637	0.0	0.0	
caffeine	0.0	0.0	0.0045369390578912	0.0	
cafrindorrell	0.0	0.0	0.0090738781157824	0.0	
cage	0.0	0.0	0.0045369390578912	0.0	
cages	0.0	0.0	0.0045369390578912	0.0	
cakes	0.0	0.0	0.0045369390578912	0.0	
cal	0.0	0.0	0.0090738781157824	0.0	
calico	0.0	0.0	0.0045369390578912	0.0	
california	0.0	0.0	0.0090738781157824	0.0	
call	0.0	0.0012178985455351893	0.009414999204838384	0.027360778635580042	
called	0.0	0.0	0.0362955124631296	0.0	
calling	0.0	0.0	0.0045369390578912	0.06592363023370487	
calm	0.0	0.0	0.0090738781157824	0.0	
cam	0.0	0.011737720544783274	0.0	0.0	
camel	0.0	0.0	0.0045369390578912	0.0	
camels	0.0	0.0	0.0045369390578912	0.0	
camera	0.0	0.0029344301361958185	0.0090738781157824	0.0	
cameras	0.0	0.0	0.0045369390578912	0.0	
camodave	0.0	0.0	0.0045369390578912	0.0	
camouflage	0.0	0.0	0.0181477562315648	0.0	
camp	0.0	0.0	0.022684695289456	0.0	
campaign	0.0	0.0	0.0045369390578912	0.0	
camper	0.0	0.0	0.0045369390578912	0.0	
canadas	0.0	0.0	0.0045369390578912	0.0	
cancel	0.0	0.0	0.0045369390578912	0.0	
cancer	0.0	0.0	0.0045369390578912	0.0	
candles	0.0	0.0	0.0045369390578912	0.0	
candyxwarhol	0.0	0.005868860272391637	0.0	0.0	
cans	0.0	0.0	0.0090738781157824	0.0	
cantake	0.0	0.0	0.0045369390578912	0.0	
capable	0.0	0.0	0.0045369390578912	0.0	
captive	0.0	0.0	0.0045369390578912	0.0	
captor	0.0	0.0	0.0090738781157824	0.0	
car	0.0	0.005868860272391637	0.011342347644728	0.0	
caramiasumares	0.0	0.005868860272391637	0.0	0.0	
card	0.0	0.0029344301361958185	0.0090738781157824	0.0	
cardio	0.0	0.0	0.0045369390578912	0.0	
cards	0.0	0.0029344301361958185	0.006805408586836799	0.0	
care	0.0	0.026409871225762365	0.020416225760510397	0.0	
cared	0.0	0.0	0.0045369390578912	0.0	
career	0.0	0.0	0.0090738781157824	0.0	
carefree	0.0	0.0	0.0045369390578912	0.0	
careful	0.0	0.0	0.0090738781157824	0.0	
caresvampires	0.0	0.0	0.0045369390578912	0.0	
carinabella	0.0	0.0	0.0045369390578912	0.0	
caring	0.0	0.0	0.0045369390578912	0.0	
carolluvshockey	0.0	0.005868860272391637	0.0	0.0	
carpet	0.0	0.0029344301361958185	0.006805408586836799	0.0	
carrots	0.0	0.0	0.0090738781157824	0.0	
carry	0.0	0.0029344301361958185	0.006805408586836799	0.0	
carrying	0.0	0.0	0.0090738781157824	0.0	
cartoons	0.0	0.0	0.0090738781157824	0.0	
carwash	0.0	0.0	0.0045369390578912	0.0	
case	0.0	0.005868860272391637	0.013610817173673599	0.0	
cased	0.0	0.0	0.0045369390578912	0.0	
cases	0.0	0.005868860272391637	0.0	0.0	
cashiers	0.0	0.0	0.0045369390578912	0.0	
cast	0.0	0.0	0.0045369390578912	0.0	
castle	0.0	0.0	0.0045369390578912	0.0	
casually	0.0	0.0	0.0045369390578912	0.0	
cat	0.0	0.0	0.0	0.0	
cataerobics	0.0	0.011737720544783274	0.0	0.0	
catauthors	0.03981693508395617	0.0	0.0	0.0	
catboy	0.0	0.0	0.0045369390578912	0.0	
catception	0.0	0.0	0.0045369390578912	0.0	
catch	0.0	0.020541010953370728	0.006805408586836799	0.0	
catchphrase	0.0	0.0	0.0045369390578912	0.0	
catconlacatsrule	0.03981693508395617	0.0	0.0	0.0	
catconlawaterfountainmore	0.03981693508395617	0.0	0.0	0.0	
catdog	0.0	0.0	0.0045369390578912	0.0	
catdogpet	0.0	0.0	0.0045369390578912	0.0	
catfacts	0.0	0.011737720544783274	0.0	0.0	
catfancy	0.03981693508395617	0.0	0.0	0.0	
catfather	0.07963387016791235	0.0	0.0	0.0	
catfb	0.0	0.0	0.0045369390578912	0.0	
catfish	0.0	0.0	0.0045369390578912	0.0	
catgifts	0.03981693508395617	0.0	0.0	0.0	
catherine	0.0	0.0	0.0045369390578912	0.0	
catholic	0.0	0.0	0.0045369390578912	0.0	
catladyboxi	0.03981693508395617	0.0	0.0	0.0	
catlife	0.02478828174928984	0.33248630293110665	0.0	0.027360778635580042	
catlifeonly	0.03981693508395617	0.0	0.0	0.0	
catlord	0.03981693508395617	0.0	0.0	0.0	
catlover	0.11945080525186853	0.0	0.0	0.0	
catlovers	0.05972540262593427	0.0	0.0	0.06592363023370487	
catmafia	0.0	0.0	0.0045369390578912	0.0	
catman	0.0	0.0	0.0045369390578912	0.0	
catnap	0.0	0.03521316163434982	0.0045369390578912	0.0	
catnip	0.008262760583096614	0.0024357970910703786	0.02259599809161212	0.0	
catnipapp	0.0	0.0	0.0	0.2636945209348195	
catno	0.0	0.0	0.0045369390578912	0.0	
catrospective	0.0	0.005868860272391637	0.0	0.0	
cats	0.0	0.0	0.0	0.0	
catsaturday	0.23890161050373707	0.0	0.0	0.0	
catsissy	0.0	0.0	0.0045369390578912	0.0	
catsno	0.0	0.0	0.0045369390578912	0.0	
catsofinstagram	0.0	0.0	0.0	0.2636945209348195	
catsoftwitter	0.02478828174928984	0.0	9.414999204838383E-4	0.08208233590674013	
catspotlitter	0.03981693508395617	0.0	0.0	0.0	
catsrule	0.3583524157556056	0.0	0.0	0.0	
catsrulenews	0.3981693508395618	0.0	0.0	0.0	
catstars	0.03981693508395617	0.0	0.0	0.0	
catsu	0.0	0.0	0.0045369390578912	0.0	
cattimon	0.0	0.0	0.0045369390578912	0.0	
cattoys	0.03981693508395617	0.0	0.0	0.0	
catty	0.0	0.0	0.0362955124631296	0.0	
caturday	0.03981693508395617	0.0	0.0181477562315648	0.0	
caturdaycats	0.0	0.0	0.0045369390578912	0.0	
catvideofest	0.03981693508395617	0.0	0.0	0.0	
catwalk	0.0	0.0	0.0181477562315648	0.0	
catworlddomination	0.0	0.0	0.0	0.2636945209348195	
caught	0.0	0.029344301361958185	0.0045369390578912	0.0	
caused	0.0	0.0	0.0181477562315648	0.0	
cavemen	0.0	0.0	0.0045369390578912	0.0	
cavities	0.0	0.0	0.0045369390578912	0.0	
cbsnoopy	0.0	0.0	0.0045369390578912	0.0	
cconstanza	0.0	0.0	0.0045369390578912	0.0	
celebrate	0.019908467541978087	0.0	0.0045369390578912	0.0	
celebrityscandal	0.0	0.0	0.0045369390578912	0.0	
cell	0.0	0.0	0.022684695289456	0.0	
cellular	0.0	0.0	0.0045369390578912	0.0	
center	0.0	0.0	0.0181477562315648	0.0	
centerfold	0.0	0.0	0.0045369390578912	0.0	
central	0.0	0.0	0.040832451521020795	0.0	
cents	0.0	0.0	0.022684695289456	0.0	
century	0.0	0.0	0.0045369390578912	0.0	
cereal	0.0	0.0	0.0045369390578912	0.0	
chainsaw	0.0	0.0	0.0045369390578912	0.0	
chair	0.0	0.06162303286011219	0.0090738781157824	0.0	
chairs	0.0	0.0	0.0045369390578912	0.0	
chalet	0.0	0.0	0.0045369390578912	0.0	
challenge	0.0	0.005868860272391637	0.0	0.0	
championship	0.0	0.0	0.0045369390578912	0.0	
chance	0.0	0.008803290408587456	0.011342347644728	0.0	
chances	0.0	0.0	0.0045369390578912	0.0	
change	0.0	0.0	0.013610817173673599	0.0	
changing	0.0	0.0	0.0045369390578912	0.0	
channel	0.0	0.0	0.0181477562315648	0.0	
chantepoule	0.0	0.0	0.0045369390578912	0.0	
chanukah	0.0	0.0	0.0045369390578912	0.0	
character	0.0	0.005868860272391637	0.0022684695289456	0.0	
charging	0.0	0.005868860272391637	0.0	0.0	
charity	0.0	0.0	0.0181477562315648	0.0	
charles	0.03981693508395617	0.0	0.0	0.0	
charlie	0.0	0.0	0.0045369390578912	0.0	
charliewho	0.0	0.0	0.0045369390578912	0.0	
charlotte	0.0	0.0	0.0045369390578912	0.0	
chart	0.0	0.0	0.0045369390578912	0.0	
chase	0.0	0.0	0.0181477562315648	0.0	
chases	0.0	0.0	0.0045369390578912	0.0	
chasing	0.0	0.0029344301361958185	0.0045369390578912	0.0	
chats	0.0	0.0	0.0045369390578912	0.0	
chauvinist	0.0	0.0	0.0045369390578912	0.0	
cheap	0.0	0.0	0.0045369390578912	0.0	
cheaptrills	0.0	0.0	0.0045369390578912	0.0	
cheating	0.0	0.0	0.0045369390578912	0.0	
check	0.033051042332386454	0.007307391273211136	0.015063998727741413	0.0	
checkin	0.0	0.005868860272391637	0.0	0.0	
checking	0.0	0.0	0.0090738781157824	0.0	
checkingin	0.0	0.005868860272391637	0.0	0.0	
cheese	0.0	0.0	0.0045369390578912	0.0	
cheney	0.0	0.0	0.0045369390578912	0.0	
cheshirek	0.0	0.0	0.0045369390578912	0.0	
chest	0.0	0.0	0.0045369390578912	0.0	
chick	0.0	0.0	0.0045369390578912	0.0	
chickasees	0.0	0.0	0.0045369390578912	0.0	
chicken	0.0	0.0029344301361958185	0.011342347644728	0.0	
chickens	0.0	0.0	0.0045369390578912	0.0	
chicks	0.0	0.0	0.0045369390578912	0.0	
child	0.0	0.0	0.013610817173673599	0.0	
childhood	0.019908467541978087	0.0	0.0022684695289456	0.0	
children	0.0	0.0	0.0090738781157824	0.0	
chile	0.0	0.0	0.0045369390578912	0.0	
chill	0.0	0.0	0.0045369390578912	0.0	
chimney	0.0	0.0	0.0090738781157824	0.0	
chimp	0.0	0.0	0.0045369390578912	0.0	
china	0.0	0.0	0.0090738781157824	0.0	
chinese	0.0	0.0	0.0090738781157824	0.0	
chip	0.0	0.0	0.0090738781157824	0.0	
chipmunkcant	0.0	0.0	0.0045369390578912	0.0	
chitchatmedia	0.0	0.005868860272391637	0.0	0.0	
choice	0.0	0.0	0.022684695289456	0.0	
choo	0.0	0.0	0.0045369390578912	0.0	
choose	0.0	0.0	0.0181477562315648	0.0	
choosy	0.0	0.0	0.0045369390578912	0.0	
chores	0.0	0.005868860272391637	0.0	0.0	
chose	0.0	0.0	0.0090738781157824	0.0	
chow	0.0	0.0	0.0090738781157824	0.0	
chows	0.0	0.0	0.0045369390578912	0.0	
chris	0.0	0.0	0.0045369390578912	0.0	
christian	0.0	0.0	0.0045369390578912	0.0	
christie	0.0	0.0	0.022684695289456	0.0	
christine	0.0	0.0	0.0045369390578912	0.0	
christmas	0.02478828174928984	0.0024357970910703786	0.012239498966289898	0.0	
chronic	0.0	0.0	0.0045369390578912	0.0	
chucky	0.0	0.0	0.0045369390578912	0.0	
chug	0.0	0.0	0.0045369390578912	0.0	
chunk	0.0	0.0	0.0045369390578912	0.0	
cia	0.0	0.0	0.0045369390578912	0.0	
ciao	0.0	0.0	0.013610817173673599	0.0	
cigar	0.0	0.0	0.0045369390578912	0.0	
cinnimini	0.0	0.0029344301361958185	0.0045369390578912	0.0	
cinnimon	0.0	0.0	0.0045369390578912	0.0	
citizens	0.0	0.0	0.0045369390578912	0.0	
city	0.019908467541978087	0.0	0.0317585734052384	0.0	
citykitty	0.0	0.0	0.0045369390578912	0.0	
civilized	0.0	0.0	0.0045369390578912	0.0	
claim	0.0	0.0	0.0045369390578912	0.0	
claimed	0.0	0.005868860272391637	0.0045369390578912	0.0	
claire	0.0	0.0	0.0090738781157824	0.0	
clam	0.0	0.0	0.0045369390578912	0.0	
class	0.0	0.0	0.022684695289456	0.0	
classic	0.0	0.0	0.0045369390578912	0.0	
claus	0.0	0.0	0.0045369390578912	0.0	
claw	0.0	0.0	0.0181477562315648	0.0	
clawed	0.0	0.0	0.0090738781157824	0.0	
claws	0.0	0.0	0.027221634347347198	0.0	
claymation	0.03981693508395617	0.0	0.0	0.0	
clean	0.0	0.07042632326869964	0.011342347644728	0.0	
cleaned	0.0	0.005868860272391637	0.0	0.0	
cleanhe	0.0	0.0	0.0045369390578912	0.0	
cleaning	0.0	0.1584592273545742	0.0	0.0	
cleans	0.0	0.0	0.0045369390578912	0.0	
clear	0.0	0.01760658081717491	0.006805408586836799	0.0	
clearly	0.0	0.0	0.0045369390578912	0.0	
click	0.0	0.0	0.013610817173673599	0.0	
clicks	0.0	0.0	0.0045369390578912	0.0	
cliff	0.0	0.0	0.0090738781157824	0.0	
climate	0.0	0.0	0.0090738781157824	0.0	
climb	0.0	0.0	0.0090738781157824	0.0	
clipped	0.0	0.0	0.0045369390578912	0.0	
clipping	0.0	0.0	0.0045369390578912	0.0	
clips	0.0	0.0	0.0090738781157824	0.0	
close	0.0	0.0029344301361958185	0.020416225760510397	0.0	
closed	0.0	0.0	0.0045369390578912	0.0	
closely	0.0	0.0	0.0045369390578912	0.0	
closer	0.0	0.0	0.0045369390578912	0.0	
closet	0.0	0.0	0.0045369390578912	0.0	
closeup	0.0	0.0469508821791331	0.0	0.0	
clothes	0.0	0.005868860272391637	0.0022684695289456	0.0	
clothing	0.0	0.0	0.0317585734052384	0.0	
cloud	0.0	0.0	0.0045369390578912	0.0	
clown	0.0	0.0	0.0045369390578912	0.0	
cls	0.0	0.0	0.0045369390578912	0.0	
club	0.0	0.0	0.022684695289456	0.0	
clue	0.0	0.01760658081717491	0.0	0.0	
clutching	0.0	0.0	0.0045369390578912	0.0	
clyde	0.0	0.0	0.0090738781157824	0.0	
cmon	0.0	0.0	0.054443268694694395	0.0	
cnbc	0.03981693508395617	0.0	0.0	0.0	
coast	0.0	0.0	0.0090738781157824	0.0	
coaster	0.0	0.0	0.0045369390578912	0.0	
coastfloridaorbust	0.0	0.0	0.0045369390578912	0.0	
coat	0.0	0.0029344301361958185	0.013610817173673599	0.0	
coats	0.0	0.0	0.0045369390578912	0.0	
cob	0.0	0.0	0.0045369390578912	0.0	
cobblerand	0.0	0.0	0.0045369390578912	0.0	
cock	0.0	0.0	0.0045369390578912	0.0	
cockofthewalk	0.0	0.0	0.0045369390578912	0.0	
cocktail	0.0	0.0	0.0045369390578912	0.0	
code	0.0	0.005868860272391637	0.024953164818401596	0.0	
coffee	0.008262760583096614	0.0012178985455351893	0.003765999681935353	0.0	
coincidence	0.0	0.0	0.0045369390578912	0.0	
cojoined	0.0	0.0	0.0045369390578912	0.0	
cokiethecat	0.0	0.0	0.0045369390578912	0.0	
colada	0.0	0.0	0.0045369390578912	0.0	
colby	0.0	0.0	0.022684695289456	0.0	
cold	0.0	0.008803290408587456	0.013610817173673599	0.0	
colder	0.03981693508395617	0.0	0.0	0.0	
collars	0.0	0.005868860272391637	0.0	0.0	
collective	0.0	0.005868860272391637	0.0	0.0	
college	0.0	0.0	0.013610817173673599	0.0	
collision	0.0	0.0	0.0045369390578912	0.0	
colonel	0.0	0.0	0.0090738781157824	0.0	
color	0.0	0.0	0.0181477562315648	0.0	
colorado	0.0	0.0	0.0045369390578912	0.0	
colored	0.0	0.0	0.0045369390578912	0.0	
colorful	0.0	0.0	0.0045369390578912	0.0	
coloring	0.0	0.0	0.0045369390578912	0.0	
colors	0.0	0.0	0.022684695289456	0.0	
coma	0.0	0.0	0.0045369390578912	0.0	
combover	0.0	0.0	0.0045369390578912	0.0	
comboverforpresident	0.0	0.0	0.0045369390578912	0.0	
comec	0.03981693508395617	0.0	0.0	0.0	
comedians	0.0	0.0	0.0045369390578912	0.0	
comedy	0.0	0.0	0.013610817173673599	0.0	
comfortable	0.0	0.0	0.013610817173673599	0.0	
comfy	0.0	0.129114925992616	0.0	0.0	
coming	0.0	0.0029344301361958185	0.0317585734052384	0.0	
comingplease	0.0	0.0	0.0045369390578912	0.0	
command	0.0	0.005868860272391637	0.0	0.06592363023370487	
comment	0.0	0.0	0.0045369390578912	0.0	
comments	0.0	0.0	0.0090738781157824	0.0	
commercials	0.0	0.0	0.0090738781157824	0.0	
committed	0.0	0.0	0.0045369390578912	0.0	
common	0.0	0.0	0.0181477562315648	0.0	
commoncat	0.0	0.0	0.0045369390578912	0.0	
commonsquirrel	0.0	0.011737720544783274	0.0	0.0	
community	0.0	0.0	0.0090738781157824	0.0	
commute	0.0	0.0	0.0090738781157824	0.0	
companies	0.0	0.0	0.0090738781157824	0.0	
companion	0.0	0.0	0.0045369390578912	0.0	
companions	0.019908467541978087	0.0	0.0090738781157824	0.0	
company	0.0	0.0	0.0045369390578912	0.0	
compassion	0.0	0.0	0.0045369390578912	0.0	
compendium	0.0	0.0	0.0045369390578912	0.0	
compete	0.0	0.0	0.0090738781157824	0.0	
competition	0.0	0.0	0.013610817173673599	0.0	
competitions	0.0	0.0	0.0045369390578912	0.0	
complain	0.0	0.0	0.0090738781157824	0.0	
complaining	0.0	0.0	0.0045369390578912	0.0	
complex	0.0	0.0	0.0045369390578912	0.0	
compliment	0.0	0.0	0.0090738781157824	0.0	
compliments	0.0	0.0	0.0045369390578912	0.0	
computer	0.0	0.1115083451754411	0.006805408586836799	0.0	
computering	0.0	0.005868860272391637	0.0	0.0	
comrade	0.0	0.0	0.0045369390578912	0.0	
con	0.0	0.0	0.0090738781157824	0.0	
conan	0.0	0.0	0.0045369390578912	0.0	
conanobrien	0.0	0.0	0.0045369390578912	0.0	
conceited	0.0	0.0	0.0045369390578912	0.0	
concerned	0.03981693508395617	0.0	0.0	0.0	
concluded	0.0	0.0	0.0045369390578912	0.0	
conclusion	0.0	0.0	0.0045369390578912	0.0	
condemned	0.0	0.0	0.0045369390578912	0.0	
condition	0.0	0.0	0.0045369390578912	0.0	
condo	0.0	0.041082021906741456	0.0	0.0	
condolences	0.0	0.0	0.0045369390578912	0.0	
conen	0.0	0.0	0.0045369390578912	0.0	
confess	0.0	0.0	0.0045369390578912	0.0	
confused	0.0	0.0	0.013610817173673599	0.0	
congrats	0.0	0.0	0.0181477562315648	0.0	
congratulations	0.0	0.005868860272391637	0.0	0.0	
connection	0.0	0.0	0.0045369390578912	0.0	
conservebio	0.0	0.0	0.0045369390578912	0.0	
consider	0.0	0.0	0.0090738781157824	0.0	
considerate	0.0	0.0	0.0045369390578912	0.0	
considered	0.0	0.0	0.0045369390578912	0.0	
consistent	0.0	0.0	0.0045369390578912	0.0	
conspiracy	0.0	0.0	0.0181477562315648	0.0	
constantcontactnot	0.0	0.0	0.0045369390578912	0.0	
constanzabou	0.0	0.0	0.0045369390578912	0.0	
cont	0.0	0.0	0.0090738781157824	0.0	
contact	0.0	0.0	0.013610817173673599	0.0	
contacted	0.07963387016791235	0.0	0.0	0.0	
contagion	0.0	0.0	0.0045369390578912	0.0	
contemplate	0.0	0.005868860272391637	0.0	0.0	
contempt	0.0	0.005868860272391637	0.0022684695289456	0.0	
contender	0.0	0.0	0.0045369390578912	0.0	
continue	0.0	0.005868860272391637	0.0022684695289456	0.0	
continues	0.0	0.005868860272391637	0.0	0.0	
contract	0.0	0.0	0.0045369390578912	0.0	
contribution	0.0	0.0	0.0045369390578912	0.0	
control	0.008262760583096614	0.0012178985455351893	0.004707499602419192	0.0	
controlled	0.0	0.0	0.0045369390578912	0.0	
convention	0.0	0.0	0.0045369390578912	0.0	
conversations	0.0	0.0	0.0045369390578912	0.0	
converse	0.0	0.0	0.0045369390578912	0.0	
convertible	0.0	0.0	0.0045369390578912	0.0	
convict	0.0	0.005868860272391637	0.0	0.0	
convince	0.0	0.0	0.0045369390578912	0.0	
convinced	0.0	0.0	0.0045369390578912	0.0	
cooing	0.0	0.0	0.0045369390578912	0.0	
cook	0.0	0.0029344301361958185	0.0022684695289456	0.0	
cool	0.008262760583096614	0.0012178985455351893	0.010356499125322221	0.0	
cooler	0.0	0.0	0.0045369390578912	0.0	
coopscats	0.0	0.0	0.0090738781157824	0.0	
coordinate	0.0	0.0	0.0045369390578912	0.0	
copied	0.0	0.0	0.0045369390578912	0.0	
coquettish	0.0	0.0	0.0045369390578912	0.0	
corn	0.0	0.0	0.0045369390578912	0.0	
corner	0.0	0.0	0.013610817173673599	0.0	
cornering	0.03981693508395617	0.0	0.0	0.0	
corny	0.0	0.0	0.0045369390578912	0.0	
correct	0.0	0.0	0.0045369390578912	0.0	
correctly	0.0	0.0	0.0045369390578912	0.0	
corridor	0.0	0.0	0.0045369390578912	0.0	
cosmetic	0.0	0.0	0.0090738781157824	0.0	
cost	0.0	0.0	0.0045369390578912	0.0	
costello	0.0	0.0	0.0045369390578912	0.0	
costume	0.0	0.005868860272391637	0.0	0.0	
costumes	0.0	0.0	0.0090738781157824	0.0	
couch	0.0	0.09977062463065783	0.0	0.0	
cough	0.0	0.0	0.0045369390578912	0.0	
coughed	0.0	0.0	0.0045369390578912	0.0	
count	0.0	0.0029344301361958185	0.006805408586836799	0.0	
counter	0.0	0.0	0.0045369390578912	0.0	
counting	0.0	0.0	0.0045369390578912	0.0	
country	0.0	0.0	0.0181477562315648	0.0	
counts	0.0	0.0	0.0045369390578912	0.0	
couple	0.0	0.005868860272391637	0.0022684695289456	0.0	
coupon	0.0	0.008803290408587456	0.0181477562315648	0.0	
couponcode	0.03981693508395617	0.0	0.0	0.0	
courage	0.0	0.0	0.0045369390578912	0.0	
course	0.008262760583096614	0.0012178985455351893	0.01694699856870909	0.0	
courses	0.0	0.0	0.0045369390578912	0.0	
courtneymorrow	0.0	0.005868860272391637	0.0	0.0	
courtship	0.0	0.0	0.0045369390578912	0.0	
courtside	0.0	0.0	0.0045369390578912	0.0	
cousin	0.0	0.0	0.022684695289456	0.0	
cousins	0.0	0.0	0.0045369390578912	0.0	
cove	0.0	0.0	0.0045369390578912	0.0	
cover	0.0	0.005868860272391637	0.0	0.0	
covered	0.03981693508395617	0.0	0.0	0.0	
cow	0.019908467541978087	0.0	0.0022684695289456	0.0	
coward	0.0	0.0	0.0045369390578912	0.0	
cowboy	0.0	0.0	0.0045369390578912	0.0	
cowboys	0.0	0.0	0.0045369390578912	0.0	
coyotes	0.0	0.0	0.0045369390578912	0.0	
crabs	0.0	0.0	0.0090738781157824	0.0	
cradle	0.0	0.0	0.0045369390578912	0.0	
craft	0.0	0.005868860272391637	0.0	0.0	
cranky	0.0	0.0	0.013610817173673599	0.0	
crap	0.0	0.005868860272391637	0.0045369390578912	0.0	
craze	0.0	0.0029344301361958185	0.0022684695289456	0.0	
crazier	0.0	0.0	0.0045369390578912	0.0	
crazy	0.0	0.0	0.022684695289456	0.0	
crazycatlady	0.03981693508395617	0.0	0.0	0.0	
cream	0.0	0.0	0.0045369390578912	0.0	
creamy	0.03981693508395617	0.0	0.0	0.0	
create	0.0	0.0	0.013610817173673599	0.0	
created	0.0	0.0	0.0045369390578912	0.0	
creature	0.0	0.0	0.0045369390578912	0.0	
creatures	0.0	0.0	0.027221634347347198	0.0	
creaturesenjoy	0.0	0.0	0.0045369390578912	0.0	
