	TorontoStar	only1nabil	AcadieSon	AndreasKalo	
amc	0.0	0.03175745007283154	0.0	0.0	
amctv	0.0	0.0052929083454719235	0.0	0.0	
amdssvmmp	0.0010038570401371013	0.0	0.0	0.0	
amelia	0.0	0.0	0.0	0.004699599112362139	
amen	0.0	0.0	0.022084441655685873	0.0	
amenable	0.0010038570401371013	0.0	0.0	0.0	
amended	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
amendment	0.0	0.0052929083454719235	0.0	0.0023497995561810696	
america	0.0	0.0	0.0	0.0	
american	0.0	0.0	0.0	0.0	
americanairlines	0.0	0.0052929083454719235	0.0	0.0	
americanhemp	0.0	0.0	0.007361480551895291	0.0	
americans	0.0	0.0	0.0	0.0	
americaremember	0.0	0.0052929083454719235	0.0	0.0	
americas	0.0	0.004393510887233579	0.0045829357188726955	9.75254931603928E-4	
amerika	0.0	0.0	0.0	0.004699599112362139	
amherst	0.0	0.0	0.05889184441516233	0.0	
amherstcollege	0.0	0.0	0.014722961103790582	0.0	
amid	4.1663831557196433E-4	0.0	0.0045829357188726955	9.75254931603928E-4	
amidst	0.0020077140802742025	0.0	0.0	0.0	
amir	0.0	0.0052929083454719235	0.0	0.0	
ammo	0.0	0.0	0.007361480551895291	0.0	
ammonbundy	0.0	0.0	0.014722961103790582	0.0	
amnesty	0.0010038570401371013	0.0	0.0	0.0	
amount	0.0	0.0021967554436167895	0.003055290479248464	9.75254931603928E-4	
amounts	0.0	0.0	0.007361480551895291	0.0	
amp	0.0	0.0	0.0	0.023497995561810696	
ampact	0.0	0.0	0.0	0.004699599112362139	
amped	0.0	0.0	0.0	0.004699599112362139	
amping	0.0	0.0	0.0	0.004699599112362139	
amputee	0.0	0.0	0.007361480551895291	0.0	
amputees	0.0	0.0	0.007361480551895291	0.0	
amr	0.0	0.0	0.007361480551895291	0.0	
amrita	0.0	0.0052929083454719235	0.0	0.0	
amritssingh	0.0	0.12173689194585424	0.0	0.0	
amsavkjs	0.0010038570401371013	0.0	0.0	0.0	
amy	2.0831915778598217E-4	0.0	0.001527645239624232	0.001950509863207856	
amyegallo	0.0	0.0052929083454719235	0.0	0.0	
amypataki	0.004015428160548405	0.0	0.0	0.0	
amyterrill	0.0	0.0	0.0	0.028197594674172835	
analiensaturn	0.0	0.0	0.007361480551895291	0.0	
analysis	0.006525070760891158	0.0	0.0	0.009399198224724278	
analyst	0.0	0.0	0.0	0.004699599112362139	
analysts	0.0	0.0052929083454719235	0.0	0.0	
analytics	0.0	0.010585816690943847	0.0	0.0	
analyticsand	0.0	0.0052929083454719235	0.0	0.0	
analyze	0.0	0.010585816690943847	0.0	0.0	
anam	0.0	0.0	0.007361480551895291	0.0	
anarchy	0.0	0.0052929083454719235	0.0	0.0	
anatomy	0.0	0.0	0.007361480551895291	0.0	
ancestor	0.0	0.0	0.007361480551895291	0.0	
ancestors	0.0	0.0	0.022084441655685873	0.0	
ancestral	0.0	0.0	0.007361480551895291	0.0	
anchors	0.0	0.0052929083454719235	0.0	0.0	
ancient	0.0015057855602056518	0.0	0.007361480551895291	0.0	
andendall	0.0	0.0	0.07361480551895291	0.0	
anders	0.0010038570401371013	0.0	0.0	0.0	
anderson	0.0015057855602056518	0.007939362518207885	0.0	0.0	
andersoncooper	0.0	0.0	0.0	0.004699599112362139	
andi	0.0020077140802742025	0.0	0.0	0.0	
andme	0.0	0.0	0.007361480551895291	0.0	
andor	0.0	0.0026464541727359617	0.0	0.0023497995561810696	
andre	0.0010038570401371013	0.0	0.0	0.0023497995561810696	
andrea	0.0	0.0052929083454719235	0.0	0.0	
andreas	0.0	0.0	0.0	0.014098797337086418	
andreaskalo	0.0	0.0	0.0	0.07519358579779423	
andrew	8.332766311439287E-4	0.0010983777218083947	0.0	0.0029257647948117836	
andrewfarncombe	0.0	0.0	0.0	0.004699599112362139	
android	0.0	0.03175745007283154	0.0	0.0	
andy	0.0	0.0052929083454719235	0.0	0.0	
ang	0.0010038570401371013	0.0	0.0	0.0	
angel	0.0	0.0052929083454719235	0.0	0.0	
angela	0.0	0.0	0.007361480551895291	0.0	
angelasaini	0.0	0.0	0.0	0.018798396449448557	
angelasainimusic	0.0	0.0	0.0	0.004699599112362139	
angeles	6.249574733579465E-4	0.0	0.001527645239624232	9.75254931603928E-4	
angelo	0.0	0.0	0.0	0.004699599112362139	
angels	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
angers	0.0	0.0	0.0	0.004699599112362139	
angle	5.019285200685506E-4	0.0	0.0	0.004699599112362139	
angler	0.0010038570401371013	0.0	0.0	0.0	
angles	0.0010038570401371013	0.0	0.0	0.0	
anglo	0.0	0.0	0.03680740275947646	0.0	
anglophones	0.0010038570401371013	0.0	0.0	0.0	
angola	0.0010038570401371013	0.0	0.0	0.0	
angostura	0.0	0.0	0.0	0.004699599112362139	
angry	0.0	0.0	0.0	0.0	
angstorm	0.0	0.0	0.007361480551895291	0.0	
anguish	0.0020077140802742025	0.0	0.0	0.0	
angvalentini	0.0	0.0	0.0	0.004699599112362139	
anikmarchand	0.0	0.0	0.007361480551895291	0.0	
animal	0.0	0.0	0.0	0.0	
animals	6.249574733579465E-4	0.0010983777218083947	0.003055290479248464	0.0	
animated	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
animation	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
anime	0.0	0.0	0.0	0.004699599112362139	
ankara	0.0020077140802742025	0.0	0.0	0.0	
ankle	0.0	0.021171633381887694	0.0	0.0	
anne	0.0	0.0	0.0	0.004699599112362139	
annenberglab	0.0	0.0	0.0	0.004699599112362139	
annex	0.0	0.0052929083454719235	0.0	0.0	
annexation	0.0	0.0	0.007361480551895291	0.0	
annhui	0.0	0.0	0.0	0.004699599112362139	
anniebonsignore	0.0	0.0	0.0	0.004699599112362139	
anniversa	0.0010038570401371013	0.0	0.0	0.0	
anniversary	8.332766311439287E-4	0.0010983777218083947	0.0045829357188726955	0.0	
annotated	0.0	0.0	0.0	0.004699599112362139	
announced	0.0010038570401371013	0.0	0.0	0.0023497995561810696	
announcement	0.0	0.010585816690943847	0.0	0.0	
announces	8.332766311439287E-4	0.003295133165425184	0.0	0.003901019726415712	
announcing	0.0	0.0052929083454719235	0.0	0.0	
annoying	0.0	0.026464541727359618	0.0	0.0	
annual	0.0020077140802742025	0.0026464541727359617	0.0	0.0	
annulment	0.0010038570401371013	0.0	0.0	0.0	
anomaly	0.0	0.0	0.007361480551895291	0.0	
anon	0.0	0.0052929083454719235	0.0	0.0	
anonimity	0.0	0.0	0.0	0.004699599112362139	
anonymiss	0.0	0.0	0.007361480551895291	0.0	
anonymity	0.0	0.0	0.022084441655685873	0.0	
anonymous	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
ans	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
ansari	0.0	0.0052929083454719235	0.0	0.0	
ansaris	0.0	0.0052929083454719235	0.0	0.0	
answer	0.0	0.003295133165425184	0.007638226198121161	9.75254931603928E-4	
answers	0.0	0.0	0.0	0.0	
ante	0.0	0.0	0.0	0.004699599112362139	
anthem	0.0	0.0052929083454719235	0.0	0.0	
anthony	0.0	0.021171633381887694	0.0	0.0	
anthonysalemi	0.0	0.0	0.0	0.05169559023598353	
anti	0.0	0.007939362518207885	0.007361480551895291	0.0	
antiaging	0.0	0.0052929083454719235	0.0	0.0	
antibiotics	0.0	0.0	0.014722961103790582	0.0	
antibullying	0.0010038570401371013	0.0	0.0	0.0	
anticipate	0.0010038570401371013	0.0	0.0	0.0	
anticipated	0.0010038570401371013	0.0	0.0	0.0	
anticipates	0.0	0.0	0.007361480551895291	0.0	
anticlimactic	0.0	0.010585816690943847	0.0	0.0	
anticonservative	0.0	0.0	0.0	0.004699599112362139	
antidaesh	0.0010038570401371013	0.0	0.0	0.0	
antidoping	0.0010038570401371013	0.0	0.0	0.0	
antiestablishment	0.0	0.0	0.007361480551895291	0.0	
antigay	0.0015057855602056518	0.0026464541727359617	0.0	0.0	
antiislam	0.0	0.0	0.007361480551895291	0.0	
antimuslim	0.0	0.0052929083454719235	0.0	0.0	
antinuclear	0.0	0.0	0.007361480551895291	0.0	
antipiracy	0.0	0.0	0.0	0.004699599112362139	
antipolice	0.0010038570401371013	0.0	0.0	0.0	
antiracism	0.0010038570401371013	0.0	0.0	0.0	
antisemitism	0.0	0.0	0.007361480551895291	0.0	
antisleep	0.0	0.0052929083454719235	0.0	0.0	
antispam	5.019285200685506E-4	0.0	0.0	0.016448596893267487	
antiterrorism	0.0	0.0	0.0	0.004699599112362139	
antithesis	0.0	0.0	0.014722961103790582	0.0	
antitrump	0.004015428160548405	0.0	0.0	0.0	
antitrust	0.0	0.0	0.0	0.009399198224724278	
antiwar	0.0	0.0	0.007361480551895291	0.0	
antonin	0.0010038570401371013	0.0	0.0	0.0	
antonio	0.0	0.010585816690943847	0.0	0.0	
antonybasta	0.0	0.010585816690943847	0.0	0.0	
ants	0.0	0.0052929083454719235	0.0	0.0	
anwhv	0.0010038570401371013	0.0	0.0	0.0	
anxiety	0.0010038570401371013	0.0	0.0	0.0	
anytime	0.0	0.0026464541727359617	0.0	0.004699599112362139	
anywayhaha	0.0	0.0	0.0	0.004699599112362139	
anywherewith	0.0	0.0052929083454719235	0.0	0.0	
ao	0.0010038570401371013	0.0	0.0	0.0	
aol	0.0020077140802742025	0.0	0.0	0.0	
aooh	0.0010038570401371013	0.0	0.0	0.0	
aosw	0.0010038570401371013	0.0	0.0	0.0	
aotearoa	0.0	0.0	0.007361480551895291	0.0	
aoupa	0.0010038570401371013	0.0	0.0	0.0	
aozab	0.0010038570401371013	0.0	0.0	0.0	
ap	0.0	0.0	0.04416888331137175	0.0	
apa	0.0	0.0052929083454719235	0.0	0.0	
apache	0.0	0.0	0.014722961103790582	0.0	
apafstar	0.0	0.03175745007283154	0.0	0.0	
apart	2.0831915778598217E-4	0.003295133165425184	0.0	0.006826784521227495	
apartment	0.0	0.0052929083454719235	0.0	0.0	
apartments	0.0030115711204113035	0.0	0.0	0.0	
ape	0.0	0.0026464541727359617	0.0	0.0023497995561810696	
apes	0.0	0.0052929083454719235	0.0	0.0	
apf	0.0	0.0052929083454719235	0.0	0.0	
aplsmith	0.0	0.0	0.022084441655685873	0.0	
apolitical	0.0	0.0	0.007361480551895291	0.0	
apologies	0.0010038570401371013	0.0	0.0	0.0	
apologize	0.0015057855602056518	0.0	0.0	0.0023497995561810696	
apologizes	0.0020077140802742025	0.0	0.0	0.0	
apology	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
apostle	0.0010038570401371013	0.0	0.0	0.0	
app	0.0	0.0	0.0	0.0	
appalachian	0.0	0.0	0.014722961103790582	0.0	
appalled	0.0	0.0	0.007361480551895291	0.0	
appalling	0.0010038570401371013	0.0	0.0	0.0023497995561810696	
apparel	0.0	0.0052929083454719235	0.0	0.0	
appcontrolled	0.0010038570401371013	0.0	0.0	0.0	
appeal	0.0	0.0	0.0	0.0	
appealed	0.0	0.0	0.0	0.004699599112362139	
appear	0.0035134996404798543	0.0026464541727359617	0.0	0.0	
appearance	0.0015057855602056518	0.0	0.0036807402759476454	0.0	
appears	0.0015057855602056518	0.0	0.0036807402759476454	0.0	
appetite	0.0020077140802742025	0.0	0.0	0.0	
applause	0.0010038570401371013	0.0	0.0	0.0	
apple	0.0	0.0	0.0	0.0	
applemusic	0.0	0.0	0.0	0.004699599112362139	
apples	2.0831915778598217E-4	0.004393510887233579	0.001527645239624232	0.0	
applewatch	0.0	0.0	0.0	0.004699599112362139	
appliances	0.0010038570401371013	0.0	0.0	0.0	
applicants	0.0	0.0052929083454719235	0.0	0.0	
application	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	
applications	0.0	0.0010983777218083947	0.001527645239624232	9.75254931603928E-4	
applied	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
applies	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
apply	0.0	0.010585816690943847	0.0	0.0	
appmeerkat	0.0	0.0	0.0	0.009399198224724278	
appoint	0.0	0.0	0.007361480551895291	0.0	
appointing	0.0010038570401371013	0.0	0.0	0.0	
appoints	0.0	0.0	0.014722961103790582	0.0	
appreciate	0.0	0.0052929083454719235	0.0	0.0023497995561810696	
appreciated	0.0	0.0	0.0	0.004699599112362139	
apprehended	0.0	0.0052929083454719235	0.0	0.0	
apprehension	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
approach	8.332766311439287E-4	0.0	0.001527645239624232	9.75254931603928E-4	
approaching	0.0	0.0	0.0	0.004699599112362139	
approval	0.0010038570401371013	0.0	0.0036807402759476454	0.0	
approve	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	
approved	0.0	0.0052929083454719235	0.0	0.0	
approves	0.0010038570401371013	0.0	0.011042220827842937	0.0	
approx	0.0	0.0	0.0	0.004699599112362139	
apps	0.0	0.007688644052658762	0.001527645239624232	9.75254931603928E-4	
appsresearch	0.0	0.0052929083454719235	0.0	0.0	
april	0.0	0.0	0.0	0.0	
apthorp	0.0	0.0	0.014722961103790582	0.0	
aq	0.0010038570401371013	0.0	0.0	0.0	
aqbz	0.0010038570401371013	0.0	0.0	0.0	
aqfqu	0.0010038570401371013	0.0	0.0	0.0	
aqlruez	0.0010038570401371013	0.0	0.0	0.0	
aquarium	0.0025096426003427532	0.0026464541727359617	0.0	0.0	
aquatic	0.0010038570401371013	0.0	0.0	0.0	
aquifers	0.0	0.0	0.007361480551895291	0.0	
ar	0.0	0.0	0.0	0.009399198224724278	
arab	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
arabia	0.0020077140802742025	0.0026464541727359617	0.0	0.0	
arabian	0.0010038570401371013	0.0	0.0	0.0	
arabic	0.0	0.0052929083454719235	0.0	0.0	
arabiclanguage	0.0020077140802742025	0.0	0.0	0.0	
arash	0.0	0.010585816690943847	0.0	0.0	
arashsanei	0.0	0.068807808491135	0.0	0.0	
arbitration	0.0020077140802742025	0.0	0.0	0.0	
arch	0.0	0.0	0.007361480551895291	0.0	
archaeologists	0.0	0.0	0.007361480551895291	0.0	
archbishop	0.0030115711204113035	0.0	0.0	0.0	
archeologists	0.0010038570401371013	0.0	0.0	0.0	
architect	0.0010038570401371013	0.0	0.0036807402759476454	0.0	
architects	0.0	0.0	0.014722961103790582	0.0	
architectural	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
architecture	0.0020077140802742025	0.0	0.0	0.0	
archive	4.1663831557196433E-4	0.0	0.001527645239624232	9.75254931603928E-4	
archives	0.0020077140802742025	0.0	0.0	0.0	
arctic	0.0	0.0010983777218083947	0.041246421469854265	9.75254931603928E-4	
arcticnewsblogspot	0.0	0.0	0.007361480551895291	0.0	
arctsg	0.0010038570401371013	0.0	0.0	0.0	
area	0.0	0.0	0.0	0.0	
areon	0.0	0.0052929083454719235	0.0	0.0	
arepazo	0.0010038570401371013	0.0	0.0	0.0	
argentina	2.0831915778598217E-4	0.0010983777218083947	0.003055290479248464	0.0	
argjx	0.0010038570401371013	0.0	0.0	0.0	
argo	0.0	0.0052929083454719235	0.0	0.0	
argud	0.0010038570401371013	0.0	0.0	0.0	
argue	2.0831915778598217E-4	0.0010983777218083947	0.001527645239624232	0.0	
argument	0.0	0.0052929083454719235	0.0	0.0	
arguments	0.0015057855602056518	0.0	0.0036807402759476454	0.0	
ariana	0.0010038570401371013	0.0	0.0	0.0	
arianae	0.0	0.01587872503641577	0.0	0.0	
ariel	0.0	0.01587872503641577	0.0	0.0	
arielcastro	0.0	0.0052929083454719235	0.0	0.0	
arizona	0.0015057855602056518	0.0	0.007361480551895291	0.0	
arizonas	0.0	0.0052929083454719235	0.0	0.0	
arlington	0.0020077140802742025	0.0	0.0	0.0	
arm	0.0	0.010585816690943847	0.0	0.0	
armada	0.0	0.0	0.014722961103790582	0.0	
armadillo	0.0010038570401371013	0.0	0.0	0.0	
armani	0.0010038570401371013	0.0	0.0	0.0	
armed	0.0050192852006855065	0.0	0.0	0.0	
armenian	0.0	0.0	0.007361480551895291	0.0	
armies	0.0	0.0026464541727359617	0.007361480551895291	0.0	
arming	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
arms	4.1663831557196433E-4	0.0021967554436167895	0.001527645239624232	0.0	
armsrace	0.0	0.0	0.007361480551895291	0.0	
armstrong	0.0	0.0052929083454719235	0.0	0.0	
armweak	0.0	0.0052929083454719235	0.0	0.0	
army	2.0831915778598217E-4	0.0021967554436167895	0.015276452396242321	0.0	
arnaliaq	0.0010038570401371013	0.0	0.0	0.0	
arnie	0.0	0.0	0.007361480551895291	0.0	
arnold	0.0	0.0052929083454719235	0.0	0.0	
arnoldpalmer	0.0	0.0052929083454719235	0.0	0.0	
aroldis	0.0010038570401371013	0.0	0.0	0.0	
arrangements	0.0	0.0052929083454719235	0.0	0.0	
arreport	0.0	0.0	0.0	0.004699599112362139	
arrest	0.001249914946715893	0.0	0.018331742875490782	0.001950509863207856	
arrested	0.002291510735645804	0.0021967554436167895	0.013748807156618088	0.0	
arrests	6.249574733579465E-4	0.0	0.001527645239624232	9.75254931603928E-4	
arrival	0.0010038570401371013	0.0	0.0	0.0	
arrive	0.0020077140802742025	0.0	0.0036807402759476454	0.0	
arrived	0.001041595788929911	0.003295133165425184	0.001527645239624232	0.0	
arrives	0.0025096426003427532	0.0052929083454719235	0.0	0.0	
arriving	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
arrogance	0.0	0.0	0.007361480551895291	0.0	
arrows	0.0	0.0	0.014722961103790582	0.0	
arsenal	0.0010038570401371013	0.0	0.0	0.0	
arsenio	0.0	0.0052929083454719235	0.0	0.0	
arstechnica	0.0	0.0	0.0	0.004699599112362139	
art	0.0	0.0	0.0	0.0	
artest	0.0	0.0052929083454719235	0.0	0.0	
arthur	0.0030115711204113035	0.0	0.0	0.0	
article	0.0	0.02911099590009558	0.0	0.018798396449448557	
articles	0.0	0.0026464541727359617	0.0	0.0023497995561810696	
articling	0.0	0.0	0.0	0.004699599112362139	
articshowgallery	0.0	0.01587872503641577	0.0	0.0	
articulate	0.0	0.0	0.0	0.004699599112362139	
artificial	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
artillery	0.0	0.0	0.007361480551895291	0.0	
artist	0.0	0.0	0.0	0.0	
artistanv	0.0	0.04763617510924731	0.0	0.0	
artistentrepreneurs	0.0	0.0	0.0	0.004699599112362139	
artistic	0.0	0.0	0.0	0.018798396449448557	
artists	0.0	0.0	0.0	0.0	
artistsyoushouldknow	0.0	0.0	0.0	0.004699599112362139	
artpunks	0.0010038570401371013	0.0	0.0	0.0	
arts	0.0	0.0	0.0	0.0	
artsy	0.0020077140802742025	0.0	0.0	0.0	
artwork	0.0010038570401371013	0.0	0.0	0.0	
arwrhho	0.0010038570401371013	0.0	0.0	0.0	
asbestos	0.0	0.0	0.007361480551895291	0.0	
ascap	0.0	0.0	0.0	0.014098797337086418	
ascended	0.0010038570401371013	0.0	0.0	0.0	
ascends	0.0	0.0052929083454719235	0.0	0.0	
asexuality	0.0020077140802742025	0.0	0.0	0.0	
ashante	0.0010038570401371013	0.0	0.0	0.0	
ashes	4.1663831557196433E-4	0.0010983777218083947	0.0	9.75254931603928E-4	
ashley	5.019285200685506E-4	0.0	0.0	0.007049398668543209	
ashleymadison	0.0020077140802742025	0.0	0.0	0.0	
ashton	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
ashtrays	0.0	0.0	0.007361480551895291	0.0	
asia	0.0	0.0052929083454719235	0.0	0.0	
asian	0.0	0.0	0.0	0.0	
asked	0.0	0.0	0.0	0.0	
askrotobaseball	0.0	0.010585816690943847	0.0	0.0	
asks	0.0030115711204113035	0.0	0.007361480551895291	0.0	
asleep	0.0	0.0052929083454719235	0.0036807402759476454	0.0	
aspect	0.0	0.0052929083454719235	0.0	0.0	
ass	0.0	0.0010983777218083947	0.006110580958496928	0.001950509863207856	
assad	0.0	0.0	0.014722961103790582	0.0	
assads	0.0	0.0	0.007361480551895291	0.0	
assailants	0.0	0.0	0.007361480551895291	0.0	
assange	0.0	0.0052929083454719235	0.0	0.0	
assassin	0.0	0.0	0.007361480551895291	0.0	
assassinated	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	
assassination	0.0	0.0	0.007361480551895291	0.0	
assault	0.002291510735645804	0.0	0.0045829357188726955	0.007802039452831424	
assaulted	0.0	0.0	0.014722961103790582	0.0	
assaulting	0.0010038570401371013	0.0	0.0	0.0	
assembly	0.0	0.0	0.007361480551895291	0.0	
asserts	0.0	0.0	0.0	0.004699599112362139	
assess	0.0	0.0052929083454719235	0.0	0.0	
assessment	0.0020077140802742025	0.0	0.0	0.0	
asset	0.0	0.0	0.007361480551895291	0.0	
assets	0.0	0.0	0.0	0.0	
assholes	0.0	0.0	0.007361480551895291	0.0	
assigned	0.0	0.0	0.0	0.004699599112362139	
assist	0.0030115711204113035	0.0	0.0	0.0	
assistance	5.019285200685506E-4	0.0052929083454719235	0.0	0.0	
assistant	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
assisted	0.0070269992809597085	0.0	0.0	0.0	
assisting	0.0	0.0	0.007361480551895291	0.0	
assists	0.0	0.0052929083454719235	0.0	0.0	
associated	0.0	0.0	0.007361480551895291	0.0	
associates	0.0	0.0052929083454719235	0.0	0.0	
association	2.0831915778598217E-4	0.0	0.001527645239624232	0.0029257647948117836	
assume	0.0010038570401371013	0.0	0.0036807402759476454	0.0	
assumed	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
assuming	0.0	0.01587872503641577	0.0	0.0	
assumption	0.0	0.0026464541727359617	0.0	0.0023497995561810696	
assumptions	0.0	0.0	0.0036807402759476454	0.0023497995561810696	
asteroid	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
asthmatic	0.0	0.0	0.007361480551895291	0.0	
aston	0.0	0.0	0.0	0.009399198224724278	
astonishing	0.0	0.0052929083454719235	0.0	0.0	
astonmartin	0.0	0.0	0.0	0.009399198224724278	
astor	0.0010038570401371013	0.0	0.0	0.0	
astounding	0.0	0.0026464541727359617	0.0	0.0023497995561810696	
astras	0.0	0.0	0.007361480551895291	0.0	
astronaut	0.0010038570401371013	0.0026464541727359617	0.0	0.0	
atacarkt	0.0010038570401371013	0.0	0.0	0.0	
ate	0.0	0.0	0.007361480551895291	0.0	
ateconomic	0.0	0.0	0.0	0.004699599112362139	
atheist	0.0020077140802742025	0.0	0.0	0.0	
athlete	0.0010038570401371013	0.0	0.0	0.0	
athletes	4.1663831557196433E-4	0.005491888609041973	0.001527645239624232	0.0	
athletic	0.0	0.0052929083454719235	0.0	0.0	
athletics	0.0	0.010585816690943847	0.0	0.0	
athlone	0.0	0.0	0.007361480551895291	0.0	
atibainha	0.0010038570401371013	0.0	0.0	0.0	
atkin	0.0010038570401371013	0.0	0.0	0.0	
atlanta	0.0	0.0052929083454719235	0.0	0.0	
atlantic	4.1663831557196433E-4	0.0021967554436167895	0.0	9.75254931603928E-4	
atlhawks	0.0010038570401371013	0.018525179209151733	0.0	0.0	
atliens	0.0	0.0	0.0	0.004699599112362139	
atm	0.0010038570401371013	0.0	0.0	0.0	
atmosphere	0.0	0.0	0.007361480551895291	0.0	
atmospheric	0.0010038570401371013	0.0	0.0	0.0	
atnoky	0.0010038570401371013	0.0	0.0	0.0	
atomic	0.0010038570401371013	0.0	0.0	0.0	
atribecalledred	0.0	0.0	0.0	0.004699599112362139	
att	0.0	0.0026464541727359617	0.0036807402759476454	0.0	
attached	0.0	0.0	0.0	0.009399198224724278	
attack	0.0	0.0	0.0	0.0	
attacked	2.0831915778598217E-4	0.0021967554436167895	0.001527645239624232	0.0	
attackedpictwittercoms	0.0010038570401371013	0.0	0.0	0.0	
attacker	0.0010038570401371013	0.0	0.0	0.0	
attackers	0.0	0.0052929083454719235	0.0	0.0	
attacks	0.0018748724200738395	0.0	0.003055290479248464	0.001950509863207856	
attah	0.0010038570401371013	0.0	0.0	0.0	
attainable	0.0	0.0	0.0	0.004699599112362139	
attempt	0.0	0.0010983777218083947	0.001527645239624232	0.001950509863207856	
attempted	0.0020077140802742025	0.0	0.007361480551895291	0.0	
attend	0.0	0.0	0.0	0.0	
attendance	8.332766311439287E-4	0.0010983777218083947	0.0	9.75254931603928E-4	
attendant	0.0020077140802742025	0.0	0.0	0.0	
attendees	0.0010038570401371013	0.0	0.0	0.0	
attending	2.0831915778598217E-4	0.0010983777218083947	0.0	0.005851529589623567	
attends	0.0020077140802742025	0.0	0.0	0.0	
attention	0.0	0.0	0.0	0.0	
attitude	0.0	0.0	0.007361480551895291	0.0	
attitudes	0.0	0.0	0.007361480551895291	0.0	
attorney	0.0	0.0	0.007361480551895291	0.0	
attorneydumpster	0.0	0.0	0.0	0.004699599112362139	
attract	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	
attracting	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	
attractive	0.0020077140802742025	0.0	0.0	0.0	
atttd	0.0	0.0	0.007361480551895291	0.0	
auammd	0.0010038570401371013	0.0	0.0	0.0	
auckland	0.0	0.0052929083454719235	0.0	0.0	
auct	0.0010038570401371013	0.0	0.0	0.0	
auction	0.001041595788929911	0.0010983777218083947	0.0	9.75254931603928E-4	
auctioning	0.0020077140802742025	0.0	0.0	0.0	
audaciously	0.0	0.0	0.007361480551895291	0.0	
audi	0.0	0.0	0.0	0.004699599112362139	
audience	0.0	0.0	0.0	0.0	
audiences	0.0010038570401371013	0.0	0.0	0.0	
audio	0.0	0.0	0.0	0.009399198224724278	
audiobook	0.0	0.0	0.007361480551895291	0.0	
audiovideo	0.0	0.0	0.007361480551895291	0.0	
audit	0.0010038570401371013	0.0	0.0	0.0	
